1OwD0SPSm6g,Grubby | Reforged Beta | Footman FRENZY!,2019-12-17,65723,766,42,69
GOwG-iCMRuY,Grubby Plays Starcraft 2: Session One,2019-12-16,35961,555,21,56
abdhGL66h3M,Grubby | [EPIC] Earthquaking INFERNAL!,2019-12-16,42480,833,17,71
2E6YiV6PUIQ,Grubby On LotV Campaign : Session Two,2019-12-15,37660,502,26,68
_HB37pQKAwk,Grubby | [LEGENDARY] Never Give Up!,2019-12-14,62112,1373,19,116
08g5RvsZR2Y,Grubby | Fighting 32 Minutes Straight!,2019-12-12,44937,610,23,80
SSW3CTpxBy0,Grubby | The Peon Slayer,2019-12-10,32965,707,20,78
vUvfGbblw84,Grubby | Reforged Beta | UTHER PARTY!,2019-12-09,51036,724,31,74
vWsk7jVDu6M,Grubby | [EPIC] 15DPS At A Time,2019-12-09,28332,522,8,54
FYIipn5EaGI,"Grubby | Reforged Beta | Warriors of the Night, ASSEMBLE!",2019-12-09,30465,529,18,62
-7S0MUa-D2E,Grubby | Reforged Beta | PATCH OUT! We&#39;re Playing Arthas!,2019-12-04,87234,1185,64,263
1DL9Oo9eNvc,Grubby | Ancient Hydra Power Reborn!,2019-12-01,33426,580,14,52
ok8UsrxLIWI,Grubby | Should Flying Be Buffed?,2019-11-30,29135,431,17,44
LUaROFGpaU4,Grubby | The 9.6 Warden!,2019-11-30,58360,848,27,75
yaT9l9KenlM,Grubby | [EPIC] VS Demon 6 SUPERMAN,2019-11-29,35811,547,13,50
8BB3ke5gTFM,Grubby | 4v4 RT Glaive Style!,2019-11-27,32457,525,13,78
BWkhRbqPWzc,Grubby | Human Bloody Beginner!,2019-11-27,103229,1818,28,117
RG__xOy-sAw,Grubby | Reforged Beta | [LEGENDARY] My Patience Has Ended,2019-11-26,112279,1606,70,287
DyQIdmULsUg,Grubby | Undead Bloody Beginner!,2019-11-25,123434,2555,23,162
TutD48rY8AI,Grubby | [LEGENDARY] Aaaaaaaah!,2019-11-25,47087,621,18,58
9MOroFSgurI,Grubby | Reforged Beta | Taking NSW for a &quot;Spin&quot;,2019-11-24,41856,622,15,86
RxazVa7Y-N8,Grubby | You Shall Not Pass!,2019-11-23,26090,474,12,56
Ns5zEIEcsDg,Grubby | Reforged Beta | 1v2!,2019-11-22,59740,1156,30,133
uaedd7tNxYs,Grubby | [LEGENDARY] FINALLY!,2019-11-21,58776,1346,23,180
YPegbfl6328,Grubby | Reforged 4v4 with Night Elf!,2019-11-21,101464,1460,53,176
ev-OfuE71mY,Grubby | Reforged BETA | NIGHT ELF IS OUT!,2019-11-20,173136,2220,123,712
2vYpcFBM-fw,Grubby | ORC Bloody Beginner!,2019-11-19,110191,2262,15,129
gE31YZT3qOI,Grubby | NO,2019-11-17,39089,707,15,78
SZygsLFS_X8,Grubby | How to MASS HUNTS,2019-11-17,62985,1087,34,85
ms-Zks9x-ew,Grubby | Elf Bloody Beginner,2019-11-16,152194,2961,36,190
1EQ5Jwh5NMQ,Grubby | MY BLADE THIRSTS,2019-11-16,37572,545,14,68
zoYZSBm6Sx8,Grubby | 4on4 RT - In Reforged BETA!,2019-11-15,146488,1426,75,195
xeDEywKSxMw,Grubby | HUMAN - New graphics!,2019-11-15,57136,995,39,192
QB8vuLgMpMI,Grubby | Orc looks even more bad-ass!,2019-11-14,75435,1046,50,198
Gp3GFXlE-cs,Grubby | Reforged NEW Patch - Undead!,2019-11-14,115821,1409,82,366
pJ8EY-k0j4E,Grubby | Warcraft 3 TFT | [LEGENDARY] FFA IS BACK!,2019-11-12,129263,1434,39,186
oqyY8Ln3ilI,Grubby | Reforged BETA | Care For A Cocktail?,2019-11-11,50653,594,32,79
Wektw0M4Q4M,Grubby | Reforged BETA | Enter the BLOODLUST,2019-11-10,50442,785,17,97
Sdszv7oQ6eg,Grubby | Reforged BETA | WHY I RALLY POINT SPAM,2019-11-10,55879,1410,39,218
BV3p1O8gEwM,Grubby | Warcraft 3 TFT | Sleeping Under The Stars,2019-11-09,35631,542,19,70
cgYyGfr36xg,Grubby | Reforged BETA | Rise of the FURBOLGS,2019-11-09,71574,888,28,108
L5yProM9CpA,Grubby | Reforged BETA | DemLyrg&#39;s Assault,2019-11-08,38197,604,20,86
N0fyU79B4O8,Grubby | Reforged BETA | [LEGENDARY] The Stampede,2019-11-08,65148,1452,31,178
A-lVHTpbg0k,Grubby | Reforged BETA | CryptLord Banshees!,2019-11-07,71410,1010,20,96
96NvW5IMev0,Grubby | Reforged BETA | First Cannon Towerrush!,2019-11-07,135160,1248,66,124
Ebmu4nKxqWE,"Grubby | Reforged BETA | Fly, Phoenix Fly!",2019-11-06,93438,1082,39,166
4GPs8p4uNns,Grubby | Reforged BETA | Pimp My Wagon,2019-11-06,44257,698,19,146
CnLLps0nNus,Grubby | Reforged BETA | UNDEAD is Here! First Game on the BETA!,2019-11-06,243767,3509,177,888
QFWh5n8I2l0,Grubby | Reforged BETA | First AVATAR in the Beta,2019-11-04,76231,983,42,160
SnYd45zSI94,Grubby | Trying Out 2v2 Mode in the REFORGED BETA,2019-11-03,40499,668,20,105
TGbh4FrhSFw,Grubby | Summoning a PITLORD at Blizzcon 2019,2019-11-03,75309,962,30,189
tc1T12FtB64,Grubby | Reforged BETA | The Might Of Azeroth,2019-11-03,42202,651,20,81
SDWOaszrbTc,Grubby | Witch Doctors Invade The Floor of Blizzcon 2019,2019-11-02,40396,596,27,157
nRbxhg0UD-I,Grubby | Playing WARCRAFT 3 REFORGED Beta Live from Blizzcon 2019,2019-11-01,124801,1520,91,393
BZNqDAau-d8,Grubby | Reforged BETA | Taking the BETA to the SKIES,2019-11-01,32877,575,9,81
zbPqdvFJRFg,Grubby | Reforged BETA | My Thoughts so Far,2019-10-31,52584,1304,43,188
R2pxV0ZPiVQ,Grubby | Reforged BETA | &quot;NEW&quot; ENGINES RUNNIN&#39;!,2019-10-31,46999,904,20,146
m6KOi3pDVQw,Grubby | Facing My Padawan... IN THE BETA!,2019-10-30,73827,1829,31,143
J_SKHdgyWuA,Grubby | TIME FOR HUMAN!,2019-10-30,180622,2198,103,404
eA4kPs72vyg,Grubby | FIRST REFORGED BETA GAME,2019-10-29,366555,5113,415,941
Fn2UP-I6WiA,Ready For Reforged | A Warcraft 3 Rewind,2019-10-29,38521,1810,24,186
-QVTtftR84M,Grubby | Warcraft 3 Reforged | OLD vs NEW Part 3!,2019-10-27,31226,635,17,88
qZ1P5uQc3oI,Grubby | &quot;Late Game Powerhouse&quot; | Warcraft 3 | HU vs UD | Turtle Rock,2019-10-25,31751,487,12,60
g6MM4d7f81c,Grubby | &quot;Controlled Chaos&quot; [LEGENDARY] | Warcraft 3 | HU vs UD | Amazonia,2019-10-24,29618,575,9,46
iEpSRVk8q3A,Grubby | &quot;Can Might Be Matched?&quot; | Warcraft 3 | UD vs ORC | Last Refuge,2019-10-23,29098,431,15,49
Ja0T4ZhXpVM,Grubby | Warcraft 3 Reforged | OLD vs NEW!,2019-10-21,150597,1849,178,372
9wC1kDUCmSs,Grubby | &quot;Magic  Bullets&quot; | Warcraft 3 | HU vs HU | Concealed Hill,2019-10-20,12228,258,3,20
dRWQtwkco-0,Grubby vs KnOfF | SUPER CLASH | Warcraft 3 TFT,2019-10-19,50733,515,18,57
q41avivnaNA,Grubby | &quot;This Crazy Lich Here&quot; | Warcraft 3 | UD vs UD | Last Refuge,2019-10-17,93613,1118,43,67
U2eKMJe24hw,Grubby | Warcraft 3 Reforged | CREEPS CREEPS CREEPS,2019-10-16,54268,884,41,168
3lyZIW8jkm4,Grubby | Warcraft 3 Reforged | SPELL ANIMATIONS,2019-10-15,49610,906,39,169
WVnR0jK_NxI,Grubby | Warcraft 3 Reforged | Beta LEAK and New SKINS!,2019-10-15,123003,1666,117,553
azMUCRkSALs,Grubby vs ToD | &quot;The REMATCH&quot; [LEGENDARY] | Warcraft 3 | HU vs HU | Terenas Stand,2019-10-14,74123,1593,30,199
JL2KtBSDEW4,Grubby | Warcraft 3 Reforged | NEW MODELS LEAKED!!,2019-10-13,51458,1183,53,235
6ufdLqiOqbs,Grubby | Warcraft 3 Reforged | NEW Leaks Revealed and Reviewed!,2019-10-12,48231,1018,62,225
8CG5pov9cSI,Grubby | &quot;Need Healing Wards?!&quot; [LEGENDARY] | Warcraft 3 | ORC vs UD | Last Refuge,2019-10-09,32211,749,26,85
iumegbfEMiU,"Grubby | &quot;F start, D- Macro, Micro: ??&quot; | Warcraft 3 | HU vs ORC | Echo Isles",2019-10-06,12489,262,2,39
SB47H2q3alg,Grubby | &quot;Cannon Tower Shennanigans&quot; | Warcraft 3 | HU vs NE | Concealed Hill,2019-10-05,28355,536,10,58
AqHR4E-2g2I,Grubby | Heroes of the Storm - Kel&#39;Thuzad - The Return of KTZ - Towers of Doom,2019-10-04,34718,1395,39,160
Yce63bLwNBU,Grubby | &quot;Hanging By a Thread&quot; | Warcraft 3 | NE vs UD | Amazonia,2019-10-03,12567,284,4,29
uiHn03QqLi4,Grubby | &quot;This Shouldn&#39;t Work&quot; | Warcraft 3 | HU vs HU | Amazonia,2019-09-30,18509,376,5,39
iOnTEsoLfXg,Grubby | &quot;Metamorphosis&quot; [EPIC] | Warcraft 3 | NE vs HU | Northern Isles,2019-09-29,51364,712,49,67
JrF3ZdKT2fw,Grubby | &quot;BLOODCASTLED...&quot; [LEGENDARY] | Warcraft 3 | HU vs NE | Turtle Rock,2019-09-27,56518,842,19,92
T-7iMSAKUJE,GRUBBY vs XlorD | SUPER CLASH | Warcraft 3 TFT,2019-09-22,156272,964,65,62
9ylKiR7RJ1M,Grubby | &quot;Archmage but NO AURAS&quot; [LEGENDARY] | Warcraft 3 | HU vs UD | Ancient Isles,2019-09-16,32919,567,15,41
wZRa-y6xOsY,Grubby | &quot;Fear The PHOENIX&quot; [LEGENDARY] | Warcraft 3 | HU vs ORC | Northern Isles,2019-09-10,34244,716,17,64
hmFdgvFchbw,Grubby vs ToD [EPIC] | Warcraft 3 | UD vs HU | Terenas Stand,2019-09-07,45184,725,36,92
UCCBevm7XWU,Grubby | &quot;Not ToD-ay&quot; | Warcraft 3 | ORC vs HU | Concealed Hill,2019-09-02,32193,601,11,63
0pdAmqjcxGI,Grubby vs HAPPY | Warcraft 3 | NE vs UD | Concealed Hill,2019-08-31,38091,681,23,137
SpTzi30KVz8,Grubby | &quot;Hard To Bust Human&quot; | Warcraft 3 | UD vs HU | Amazonia,2019-08-25,15542,344,12,41
MVbrxDr9QbE,Grubby | &quot;The Counter HERO&quot; [EPIC] | Warcraft 3 | UD vs NE | Turtle Rock,2019-08-24,35869,797,18,45
_xAlu1G4Yyc,Grubby | &quot;For The Light&quot; [EPIC] | Warcraft 3 | HU vs UD | Terenas Stand,2019-08-21,30290,715,15,54
xoK7GhoNEhU,Grubby | &quot;Double Drain&quot; | Warcraft 3 | HU vs HU | Terenas Stand,2019-08-20,20326,416,12,35
TxEnqaLiO1Q,Grubby | &quot;Epic TC Micro&quot; | Warcraft 3 | ORC vs UD | Amazonia,2019-08-16,19325,385,11,29
xi-nrZVmcOo,Grubby vs EnTe | SUPER CLASH - 2 | Warcraft 3 TFT,2019-08-15,38273,505,17,31
rU9ynNCC5To,Grubby | &quot;A Piece of my Mind&quot; | Warcraft 3 | NE vs ORC | Twisted Meadows,2019-08-12,14132,283,4,33
qSGMfDNN8KY,Grubby | [EPIC] &quot;All Hail The Trolls&quot; | Warcraft 3 | ORC vs UD | Twisted Meadows,2019-08-08,27018,495,11,53
PDtTDyIF7mI,Grubby | &quot;Archers Only&quot; | Warcraft 3 | NE vs ORC | Northern Isles,2019-08-06,41692,830,20,65
FRlC8jWdwdM,Grubby | &quot;3.1 Raiders&quot; | Warcraft 3 | ORC vs HU | Twisted Meadows,2019-08-05,30134,546,9,48
yujFIikR51E,Grubby | &quot;FOUR GLOVES&quot; | Warcraft 3 | ORC vs HU | Last Refuge,2019-07-31,44642,702,25,74
xIaxm_5WyNc,Grubby | &quot;SALTIEST WIN EVER&quot; [EPIC] | Warcraft 3 | ORC vs HU | Turtle Rock,2019-07-30,86306,1318,40,142
G_R0yA819kc,Grubby | &quot;Insane Micro Battles&quot; | Warcraft 3 | ORC vs NE | Turtle Rock,2019-07-29,29804,511,12,34
Dpx5VqZvOoY,Grubby | &quot;Toxic Nature&quot; [EPIC] | Warcraft 3 | NE vs HU | Last Refuge,2019-07-27,74059,1127,26,82
rqyvu8plmfE,Grubby | &quot;SUDDEN Towerrush&quot; | Warcraft 3 | UD vs NE | Terenas Stand,2019-07-25,54878,893,31,59
_1yEBLvY6mU,Grubby | &quot;A Dirty Strat&quot; | Warcraft 3 TFT | NE vs ORC | Northern Isles,2019-07-12,26676,466,9,38
VEqIQG1f9qU,Grubby | &quot;HOLD!!!&quot; | Warcraft 3 TFT | ORC vs NE | Northern Isles,2019-07-10,24733,513,6,24
su5wN6tzkxA,Grubby | &quot;SUPER FAST Towerrush&quot; | Warcraft 3 TFT | ORC vs ORC | Ancient Isles,2019-07-10,55185,915,19,52
Gd49AI6OQZ4,Grubby | &quot;Claw Overload&quot; | Warcraft 3 TFT | ORC vs UD | Last Refuge,2019-07-08,65650,973,35,74
LOxnWc-0dOI,&quot;Grubby vs Undercover Happy&quot; | Warcraft 3 TFT | ORC vs UD | Northern Isles,2019-07-08,31985,730,21,70
z1DX15CeR-A,Grubby | &quot;High Level MK&quot; | Warcraft 3 TFT | HU vs UD | Last Refuge,2019-07-07,77715,1115,25,55
2RhAtV63WbY,Grubby | &quot;Moon vs Happy REPLAY REVIEW | Warcraft 3 TFT,2019-07-05,61614,734,70,108
ZVfZyC94Jqg,Grubby vs Tod | Warcraft 3 TFT | NE vs HU | Concealed Hill,2019-07-04,40576,689,18,103
p-Du3mYsQFY,Grubby | &quot;Stayin&#39; Alive&quot; | Warcraft 3 TFT | HU vs NE | Amazonia,2019-07-03,33757,538,20,63
xuatKA97GlM,Grubby | &quot;An Unusual Ally&quot; [EPIC] | Warcraft 3 TFT | HU vs HU | Last Refuge,2019-06-26,22871,404,8,42
LtCA8z3VPR8,Grubby | WC3 | [LEGENDARY] LVL 10 PALA,2019-06-24,324331,4528,186,312
stvfuKXW-PE,Grubby | &quot;Necro Wagon 4v4&quot; | Warcraft 3 TFT | Nerubian Passage,2019-06-24,32165,504,8,33
nZYe-IJkj4o,GRUBBY vs EnTe | SUPER CLASH | Warcraft 3,2019-06-21,41632,428,23,56
7eyNqk30tD0,Grubby vs SyDe | SUPER CLASH | Warcraft 3 TFT,2019-06-19,94373,882,36,102
iNmmIpUdEnQ,Grubby | &quot;The Secret Expo&quot; | Warcraft 3 TFT | NE vs UD | Twisted Meadows,2019-06-16,42026,621,20,56
ItAkYj8PYoE,Grubby | &quot;NEW Hero Combo&quot; | Warcraft 3 | NE vs ORC | Ancient Isles,2019-06-14,32297,590,25,53
FIZvt0UfFvg,Grubby vs Happy | &quot;Farseer Fexpo Strat&quot; | Warcraft 3 TFT | ORC vs UD | Echo Isles,2019-06-11,34506,635,11,86
5m3h-4SYo3c,Grubby | [LEGENDARY] &quot;Can U Out Pig&quot; | Warcraft 3 TFT | ORC vs ORC | Northern Isles,2019-06-10,47804,1001,10,128
z0NWVStHy9E,Grubby | &quot;MASS Faeries!&quot; | Warcraft 3 | 1.31 | NE vs UD | Twisted Meadows,2019-06-09,36408,482,24,45
ZcvsFzRqY4c,Grubby | WC3 | LVL 10 DR,2019-06-08,211881,3362,107,170
6OtimuHGnnk,Grubby | &quot;Early Item Finds&quot; | Warcraft 3 | 1.31 | ORC vs HU | Twisted Meadows,2019-06-07,45630,705,22,59
WA-g-7sbjZU,Grubby | &quot;DH Meta Now?&quot; | Warcraft 3 | 1.31 | NE vs UD | Amazon,2019-06-05,50574,784,21,71
6vHpVVNEqQk,Grubby | &quot;Epic Slaughter&quot; | Warcraft 3 | UD vs NE | Terenas Stand,2019-05-31,32772,517,12,39
aph92o5Zj60,Grubby | &quot;NEW NECROS&quot; | Warcraft 3 | 1.31 | UD vs UD | Amazonia,2019-05-31,28307,585,22,42
YNiXuhaugjM,Grubby | &quot;LVL 7 Dark Ranger&quot; | Warcraft 3 | NE vs HU | Concealed Hill,2019-05-30,46256,825,23,61
6-8Ju0sLvUU,Grubby | &quot;NEW BM&quot; | Warcraft 3 | 1.31 | ORC vs UD | Last Refuge,2019-05-29,45033,906,21,110
BMrY4KP-zNI,Grubby | &quot;The Last Patch Before REFORGED&quot; | Warcraft 3 | A Quick Review of Patch 1.31,2019-05-28,59010,909,61,183
FjTsixWV354,Grubby vs XlorD | [EPIC] An Epic Hold | Warcraft 3 | ORC vs UD | Echo Isles,2019-05-28,28023,510,7,34
SSBniiTo9b4,Grubby | &quot;You Are DOOMED&quot; | Warcraft 3 | ORC vs HU | Echo Isles,2019-05-26,28076,529,5,48
LF4E4oBhRbU,Grubby vs Spiral | &quot;Filthy Night Elves&quot; | Warcraft 3 | NE vs ORC | Twisted Meadows,2019-05-24,28627,439,17,42
PAeqdjLcUt4,Grubby | &quot;LVL 9 Dreadlord&quot; | Warcraft 3 | UD vs HU | Terenas Stand,2019-05-21,177269,2757,76,122
wqZ0K5noN7k,Grubby | &quot;Mass AURAS&quot; | Warcraft 3 | NE vs UD | Turtle Rock,2019-05-20,40666,630,11,51
8JhIQ9Gvq9s,Grubby | &quot;262 CRIT!&quot; | Warcraft 3 | ORC vs UD | Twisted Meadows,2019-05-17,40102,627,9,61
lbkXXOR8YF4,Grubby | &quot;4v4 WYRM STYLE&quot; | Warcraft 3 | Sanctuary,2019-05-15,42105,542,31,75
7PNcOF7wCdk,Grubby | &quot;The Range Counter&quot; | Warcraft 3 | UD vs UD | Last Refuge,2019-05-13,32664,508,3,39
2zTKCmnSgAA,Grubby | &quot;Send The Huntresses&quot; | Warcraft 3 | NE vs ORC | Concealed Hill,2019-05-10,23331,384,5,33
1Jfb6EO6xno,Grubby | &quot;300 IQ Moves ONLY&quot; | Warcraft 3 | HU vs ORC | Amazonia,2019-05-07,30680,581,12,61
Ja4EBaGeESg,Grubby | &quot;I&#39;ll Tower Rush Him&quot; | Warcraft 3 | UD vs ORC | Last Refuge,2019-05-03,68396,1223,95,97
HRatO-KFzn8,Grubby | &quot;For The Germans&quot; | Warcraft 3 | HU vs ORC | Concealed Hill,2019-05-02,34124,1041,32,157
riyXERizHMs,Grubby | &quot;Get The BEARS&quot; | Warcraft 3 | UD vs NE | Terenas Stand,2019-05-01,24929,398,11,16
P5DHzMAA3D0,Grubby | &quot;Fear the FAERIE&quot; | Warcraft 3 | NE vs NE | Concealed Hill,2019-04-26,25340,424,30,97
u5R-_qjK9wk,Grubby | &quot;Is This STARCRAFT?&quot; | Warcraft 3 | UD vs ORC | Northern Isles,2019-04-25,36525,653,19,47
xKMj3mu-NSY,WC3 PTR Patch 1.31 PREVIEW | &quot;Crazy UD Buffs&quot; | Grubby,2019-04-25,56624,855,34,263
xa9LKeZcr5w,Grubby | &quot;Hex First&quot; [EPIC] | Warcraft 3 | ORC vs HU | Concealed Hill,2019-04-24,25764,486,59,82
C6VceB1i5Ms,Grubby | &quot;FFA MADNESS&quot; | Warcraft 3 | Orc | Monsoon,2019-04-21,44846,640,25,57
T9z_fUXTDjw,Grubby | &quot;4v4 IS BACK!&quot; | Warcraft 3 |  Gold Rush,2019-04-20,135375,1625,60,113
xTnVTFOShsk,Grubby vs ToD | &quot;Mirror Clash&quot; | Warcraft 3 | HU vs HU | Echo Isles,2019-04-19,34550,754,8,144
GEg-194RA4Q,Grubby | &quot;A &quot;Short&quot; Game...&quot; | Warcraft 3 | UD vs NE | Twisted Meadows,2019-04-17,30953,443,10,42
BQJW9xX3sFg,Grubby | &quot;Bloodmage Fun&quot; | Warcraft 3 | HU vs HU | Northern Isles,2019-04-15,31147,543,9,43
7wtQgYB-ETU,Grubby | &quot;Goblin Shop Control&quot; | Warcraft 3 | ORC vs HU | Echo Isles,2019-04-14,15807,300,11,31
xVg0b7xwn2w,Grubby | &quot;Triple Lightning&quot; | Warcraft 3 | ORC vs HU | Last Refuge,2019-04-14,44118,664,10,53
2x1DS5FB6ZA,Grubby | &quot;THE RAID&quot; [EPIC] | Warcraft 3 | NE vs HU | Terenas Stand,2019-04-12,30194,594,26,70
S3uy7Wnhtfc,Grubby | &quot;Thick Skinned Pala&quot; | Warcraft 3 | HU vs UD | Northern Isles,2019-04-11,55223,758,11,57
S6S5I-xDXc0,Grubby | &quot;Odd Hero Combo!&quot; | Warcraft 3 | UD vs ORC | Last Refuge,2019-04-09,45894,692,12,38
-_QT8Gwi3DA,Grubby | &quot;42 vs 86 FOOD&quot; | Warcraft 3 | UD vs UD | Turtle Rock,2019-04-09,70306,879,23,93
bjt8dtlMMIw,Grubby | &quot;LVL 7 WARDEN&quot; | Warcraft 3 | NE vs HU | Terenas Stand,2019-04-06,29424,544,15,41
b9-7F6gMaY4,Grubby | &quot;SURPRISE PARTY&quot; | Warcraft 3 | HU vs HU | Swamped Temple,2019-04-05,30350,864,20,96
NtXfJxrbRq8,Grubby | &quot;DK PitLord Frenzy&quot; [LEGENDARY] | Warcraft 3 | UD vs HU | Last Refuge,2019-04-03,73897,1265,26,107
O4J2rlSYi6o,Grubby | &quot;Pulverize Fest&quot; | Warcraft 3 | ORC vs HU | Terenas Stand,2019-04-02,28280,497,24,53
Hd5rp4S83Vc,Grubby | &quot;Going Old School!&quot; | Warcraft 2 | Beyond The Dark Portal - Campaign,2019-04-02,74289,1045,49,159
cUEQ0EPdLUE,Grubby | &quot;Uther&#39;s Last Stand&quot; | Warcraft 3 | HU vs UD | Echo Isles,2019-03-30,42316,735,19,92
9nDMyI7qisM,Grubby vs Deathnote 3 | &quot;Take The BL&quot; | Warcraft 3 | ORC vs HU | Concealed Hill,2019-03-29,42338,677,8,60
XIFWpvqnBks,Grubby vs Deathnote 2 | &quot;LVL 8 BM&quot; [LEGENDARY] | Warcraft 3 | ORC vs HU | Echo Isles,2019-03-28,259737,4521,85,441
z4X-oWifGzA,Grubby vs Deathnote 1 | &quot;SH MVP&quot; [EPIC] | Warcraft 3 | ORC vs HU | Terenas Stand,2019-03-28,62980,881,19,39
UT71z2-hCoM,Grubby vs KnOfF 1 | &quot;Orcish Mirror&quot; | Warcraft 3 | ORC vs ORC | Twisted Meadows,2019-03-26,13001,302,6,31
cfu9n1hE2uY,Grubby | &quot;92% Winrate OPPO!&quot; | Warcraft 3 | NE vs NE | Last Refuge,2019-03-24,44577,645,16,111
tALuS-2SS_g,Grubby | &quot;Facing UD Triple Strength Hero&quot; | Warcraft 3 | ORC vs UD | Echo Isles,2019-03-20,25912,477,23,58
snzsisDXrSE,Grubby | &quot;BM In The Streets&quot; | Warcraft 3 | ORC vs HU | Last Refuge,2019-03-18,17110,343,4,42
BDq8i446zrg,GRUBBY vs HAPPY Part 2 | Warcraft 3 | Showmatch,2019-03-17,30855,588,8,110
5I0opDUsXFo,GRUBBY vs HAPPY Part 1 | Warcraft 3 | Showmatch,2019-03-17,34859,605,17,102
lHNrNdCZGSY,Grubby | &quot;The Power of CHAINWAVE&quot; | Warcraft 3 | ORC vs HU | Northern Isles,2019-03-16,50385,688,14,72
GIl0lsQrSN4,Grubby | &quot;BLOOD FORTRESS&quot; [EPIC] | Warcraft 3 | UD vs ORC | Last Refuge,2019-03-14,58659,1295,31,82
vTipHSjwSWw,Grubby | &quot;Reborn Like a Phoenix&quot; | Warcraft 3 | HU vs HU | Last Refuge,2019-03-13,26583,436,5,40
9evHcpT3dSw,Grubby | &quot;OUTGUNNED! GG?&quot; [LEGENDARY] | Warcraft 3 | UD vs HU | Echos Isles,2019-03-12,39137,758,8,102
A846ZH6Oy60,Grubby | &quot;Karma For You&quot; | Warcraft 3 | HU vs NE | Terenas Stand,2019-03-07,169260,2120,64,216
yMmuj5n34Lg,Grubby | &quot;Stop Harassing ME!&quot; | Warcraft 3 | UD vs NE | Echo Isles,2019-03-06,60274,788,16,50
vUuQIZnrRzo,Grubby | &quot;Machine Gun LICH&quot; [EPIC] | Warcraft 3 | UD vs HU | Turtle Rock,2019-03-06,82923,1178,20,57
d_tWlP5ooKk,Grubby | &quot;Grubby vs Neytpoh Pt.3&quot; | Warcraft 3 | ORC vs NE,2019-03-05,28731,367,18,63
AU6djhEQP2w,Grubby | &quot;Grubby vs Neytpoh Pt.1&quot; | Warcraft 3 | ORC vs NE | Twisted Meadows,2019-03-04,30080,461,19,54
kgUPyNdMeA8,Grubby | &quot;Multitasking Guide&quot; | Warcraft 3 | NE vs HU | Echo Isles,2019-03-02,33479,697,18,40
CQK_kw3_QBw,Grubby | &quot;Pitlord Necros Fiend Statues WORTH?&quot; | Warcraft 3 | UD vs ORC | Last Refuge,2019-02-27,32859,531,14,59
FUUAg30gP0A,Grubby | &quot;NEVER SURRENDER&quot; | Warcraft 3 | ORC vs NE | Last Refuge,2019-02-27,37004,696,12,50
1dqG815tL5s,Grubby | &quot;STACKED BM&quot; | Warcraft 3 | ORC vs UD | Last Refuge,2019-02-27,136207,1614,67,107
BG3hsCILn3U,&quot;Grubby vs XlorD&quot; [EPIC] | Warcraft 3 | ORC vs UD | Concealed Hill,2019-02-24,44740,676,16,80
WGzsuveu6r8,Grubby | &quot;Let&#39;s Crack Some SKULLS&quot; | Warcraft 3 | HU vs UD | Terenas Stand,2019-02-22,24544,443,6,52
45ukkdU8p4A,Grubby | &quot;BIG IS BEST&quot; | Warcraft 3 | UD vs HU | Twisted Meadows,2019-02-21,32751,496,12,66
YNZI-WCqxt4,Grubby | &quot;Grubby vs Nightend&quot; | Warcraft 3 | HU vs UD | Northern Isles,2019-02-21,25712,415,17,46
SPZ1efV1_QA,Grubby | &quot;ALL ULTS&quot; [EPIC] | Warcraft 3 | HU vs NE | Last Refuge,2019-02-20,47228,779,18,82
3FuMWd6xvcM,Grubby | &quot;100% WINRATE - 2nd TRY&quot; | Warcraft 3 | ORC vs HU | Echo Isles,2019-02-18,41778,959,13,195
Rq8e33L1nnY,Grubby | &quot;MASS BM&quot; | Warcraft 3 | ORC vs NE | Echo Isles,2019-02-17,28694,562,7,47
2nvYcxCep5g,Grubby | &quot;THE GHOUL RUSH&quot; | Warcraft 3 | NE vs UD | Swamped Temple,2019-02-15,31408,541,6,37
oOHWkNKJSRs,Grubby | &quot;GRUBBY vs SHOCKER&quot; [EPIC] | Warcraft 3 | HU vs UD | Concealed Hill,2019-02-13,42002,656,16,73
ZZpCjd5CACs,Grubby | &quot;Death From Above&quot; | Warcraft 3 | UD vs NE | Last Refuge,2019-02-10,30400,523,9,46
-gs7KlOT4YI,Grubby | &quot;That&#39;s a lot of FOOTIES&quot; | Warcraft 3 | NE vs HU | Amazonia,2019-02-08,34951,521,16,63
ZMqIeELRfkQ,Grubby | &quot;The Dreaded 100% WINRATE&quot; | Warcraft 3 | NE vs HU | Twisted Meadows,2019-02-08,61852,852,30,158
7YFdN4GLWP4,Grubby | &quot;Some Kind of Magic!&quot; [EPIC] | Warcraft 3 | HU vs ORC | Echo Isles,2019-02-07,37113,566,29,61
fLFfdslJGvY,Grubby | &quot;BANISH!&quot; | Warcraft 3 | HU vs ORC | Last Refuge,2019-02-06,28055,471,15,36
XbyMC3mBMuA,Grubby | &quot;A Spice of Necros&quot; | Warcraft 3 | UD vs HU | Echos Isles,2019-02-05,40068,483,29,54
i-uZXDCd0cE,Grubby | &quot;Totally New Strategy&quot; | Warcraft 3 | UD vs HU | Twisted Meadows,2019-02-03,65668,672,28,61
-rTfyTvkw30,Grubby | &quot;Grubby vs S.o.K.o.L&quot; | Warcraft 3 | NE vs ORC | Echos Isles,2019-02-02,29967,434,18,88
faq2a2EO4eo,Grubby | &quot;The Long Doc Con!&quot; | Warcraft 3 | ORC vs ORC | Terenas Stand,2019-01-29,24984,316,8,30
